id,target
377,0.73691756
380,0.0025654936
384,0.012251058
388,0.10352948
391,0.09877037
397,0.066855125
403,0.22402485
404,0.2316544
405,0.02522077
408,0.15497999
409,0.018127795
410,0.26433063
411,0.5286294
412,0.034564488
414,0.047008123
420,0.41789234
422,0.260962
425,0.08672293
428,0.015865043
429,0.020535612
431,0.93597585
437,0.011926131
438,0.03458972
441,0.19000728
445,0.14007017
447,0.038511056
448,0.24390164
452,0.02512029
453,0.10045901
459,0.35052556
461,0.109533116
464,0.029522754
465,0.11495091
467,0.05993785
469,0.08227879
470,0.5224275
475,0.9233423
476,0.027736489
483,0.5373315
484,0.03447235
485,0.079535276
488,0.28849062
493,0.8324373
495,0.29175532
498,0.1286921
499,0.1346957
501,0.3168347
505,0.064250015
507,0.012312221
514,0.09355053
519,0.821455
520,0.48148644
524,0.048840627
527,0.02824752
528,0.321754
529,0.0004286342
530,0.044792335
531,0.4508089
533,0.7965545
536,0.0140196085
537,0.058994103
538,0.04570873
540,0.10496224
541,0.05232305
543,0.19812907
544,0.81173205
548,0.0925161
552,0.01930352
555,0.3250944
556,0.8112223
557,0.09847797
558,0.052549046
560,0.5277235
563,0.010831837
567,0.22171663
573,0.03470464
574,0.30626535
576,0.7268125
578,0.032236196
580,0.0667603
581,0.049307764
582,0.022852374
583,0.0015980226
584,0.010899537
586,0.0979427
587,0.04994103
591,0.019692237
592,0.7511616
593,0.020036802
595,0.01908169
597,0.056141276
601,0.08794763
603,0.125165
605,0.01177978
608,0.06330314
611,0.17855339
612,0.073274165
617,0.08403256
619,0.85415024
622,0.15630436
623,0.27661774
624,0.9950382
625,0.016922511
630,0.0066700014
632,0.10237359
634,0.022128569
637,0.0297381
638,0.7013126
640,0.00926178
642,0.6590617
644,0.43005162
647,0.088792205
648,0.9275985
649,0.17617013
650,0.012788689
653,0.026198443
655,0.037996013
658,0.13349274
660,0.07893279
664,0.18576638
665,0.21868353
666,0.078168504
667,0.59772927
668,0.2139755
672,0.1238284
674,0.46601555
675,0.8988237
676,0.4727917
677,0.6233398
678,0.009589116
679,0.16074733
680,0.01875483
682,0.12424346
683,0.20326504
686,0.7261563
692,0.06817183
694,0.041915286
695,0.31345877
696,0.010554652
701,0.05293165
707,0.052210327
708,0.7633465
713,0.06470533
715,0.1467825
716,0.34475815
724,0.07703695
726,0.2563972
727,0.015148617
731,0.82674026
736,0.15516621
737,0.0025375856
738,0.013639502
740,0.409709
741,0.40501195
745,0.15438189
746,0.0029286123
747,0.1719431
748,0.9215969
749,0.59380674
753,0.1774044
755,0.057561573
758,0.432587
762,0.9748038
765,0.16695552
770,0.03589951
772,0.04251864
774,0.36046913
776,0.2013357
778,0.25489032
779,0.034089364
781,0.6334876
783,0.87243116
784,0.04322728
785,0.36454448
786,0.05017368
791,0.07638273
796,0.57871354
797,0.7100093
802,0.06541223
807,0.04697333
815,0.10620253
816,0.015273501
818,0.17217799
821,0.20367776
822,0.06406474
828,0.5547023
833,0.78963214
835,0.15590635
836,0.30969074
837,0.032343436
840,0.5418358
843,0.5705276
850,0.034527306
852,0.8484934
856,0.48675784
857,0.0023043929
859,0.55462635
861,0.106880024
862,0.038584337
863,0.34732053
864,0.9675399
865,0.07594877
869,0.22627056
872,0.11115341
876,0.071290344
877,0.012028355
878,0.32084456
880,0.32092685
883,0.59600765
888,0.8938799
889,0.033482525
890,0.31637064
894,0.072970174
896,0.18049192
898,0.28879613
903,0.7751113
905,0.5649574
906,0.0065530334
907,0.051439807
908,0.31245688
911,0.06774615
914,0.58799887
918,0.20759554
919,0.030241033
920,0.03784286
922,0.32066146
923,0.07946437
924,0.3574989
925,0.025070777
930,0.75155795
931,0.39769694
933,0.022449475
934,0.10142823
936,0.095434844
937,0.5881168
942,0.20958892
944,0.64072436
951,0.022807015
952,0.059263952
953,0.48500854
959,0.12146869
961,0.05030425
962,0.029283632
964,0.15861674
967,0.23207487
968,0.075538196
971,0.116414875
973,0.0076749776
975,0.03546202
976,0.32076788
977,0.45249552
982,0.08813692
983,0.15054691
984,0.28775516
985,0.3213753
989,0.011291011
991,0.01606515
994,0.24863751
996,0.98473537
1000,0.57137185
1005,0.9534345
1008,0.03309993
1009,0.027089568
1010,0.18780218
1018,0.023815278
1019,0.0040384727
1021,0.04810256
1024,0.46274266
1025,0.017786603
1028,0.9103216
1030,0.05776763
1031,0.55408025
1032,0.5989441
1033,0.13065284
1034,0.09522185
1037,0.695525
1042,0.20661384
1045,0.0031624837
1046,0.41157642
1047,0.4159058
1048,0.0133934915
1049,0.8924667
1055,0.39048642
1061,0.023846153
1069,0.16282739
1072,0.24814159
1073,0.66488206
1075,0.6964759
1076,0.22374845
1086,0.057263426
1087,0.7040373
1088,0.31679854
1089,0.24860264
1091,0.034303974
1093,0.05852587
1094,0.7727184
1097,0.19575486
1098,0.3470039
1102,0.540846
1103,0.1498107
1105,0.65562606
1108,0.29954076
1117,0.07654964
1126,0.06420708
1136,0.002087553
1143,0.28764728
1144,0.16608153
1145,0.6493966
1147,0.11914341
1148,0.0542736
1151,0.0787453
1155,0.7132828
1157,0.29849982
1158,0.0065385834
1159,0.66265136
1162,0.07076387
1164,0.005677274
1165,0.014967881
1169,0.049266744
1171,0.49373275
1173,0.044972178
1174,0.4599237
1175,0.22326426
1177,0.14010757
1178,0.123784535
1179,0.03005326
1180,0.012890629
1181,0.053160656
1182,0.40586329
1183,0.023988826
1186,0.06625679
1189,0.23131596
1191,0.2589667
1192,0.4717097
1193,0.35811648
1195,0.0018979262
1196,0.32966864
1197,0.58356637
1198,0.025243083
1199,0.6166828
1202,0.034163225
1203,0.057912342
1210,0.009485866
1211,0.24436781
1217,0.03333442
1218,0.050023824
1220,0.8870106
1223,0.006576761
1224,0.49126875
1225,0.86771303
1227,0.07186236
1237,0.06038987
1238,0.68229055
1244,0.23433615
1246,0.04448016
1249,0.021441663
1250,0.018850585
1254,0.9724574
1257,0.16117346
1258,0.0036910796
1262,0.0043493146
1269,0.89133644
1270,0.46489576
1273,0.034026176
1274,0.13365455
1275,0.78368837
1277,0.094664894
1278,0.061649002
1283,0.021094715
1284,0.69374275
1286,0.93543345
1292,0.17708126
1296,0.13958931
1300,0.06433664
1301,0.08226739
1308,0.008478065
1312,0.05721412
1313,0.5697172
1314,0.04022522
1316,0.0143849375
1317,0.36338443
1318,0.46767437
1321,0.3161109
1323,0.8646534
1324,0.096374735
1326,0.7741422
1327,0.27014038
1328,0.77361673
1329,0.39901403
1333,0.0007989686
1335,0.05514811
1341,0.14239381
1343,0.15897869
1344,0.063645564
1349,0.15748085
1350,0.03835311
1357,0.9273418
1360,0.023862496
1363,0.08604469
1365,0.0065345205
1367,0.13770321
1373,0.09865005
1374,0.03858442
1378,0.023836982
1379,0.81486326
1381,0.16051333
1386,0.8741857
1389,0.015645662
1392,0.0049258703
1393,0.08848225
1394,0.06105312
1397,0.00790923
1400,0.45080537
1402,0.017444918
1403,0.013841383
1405,0.023298807
1407,0.13895786
1414,0.87112844
1417,0.011349118
1420,0.09932457
1422,0.12412782
1423,0.045453478
1425,0.018736668
1436,0.06788061
1443,0.010988948
1451,0.4204878
1457,0.9986388
1460,0.65548664
1461,0.48165476
1462,0.4443522
1466,0.09615268
1467,0.06091293
1468,0.52707195
1469,0.1763632
1473,0.049713876
1474,0.007173865
1476,0.0095679
1477,0.41873047
1478,0.027505683
1479,0.06799955
1480,0.88965213
1483,0.099329196
1484,0.10465309
1485,0.22703433
1492,0.0021793044
1498,0.5319577
1500,0.060474828
1501,0.14133096
1503,0.7546567
1505,0.13896826
1506,0.029125834
1508,0.7935663
1510,0.06669781
1511,0.9243181
1513,0.017873304
1514,0.10626486
1516,0.8081814
1519,0.12619312
1523,0.043756366
1524,0.0006715802
1533,0.042648
1535,0.08589469
1538,0.110881165
1541,0.10634873
1542,0.016440108
1544,0.022303384
1545,0.77258515
1549,0.26515532
1550,0.004100424
1551,0.051627554
1554,0.2738927
1563,0.19833481
1571,0.94470775
1574,0.51436794
1577,0.25663507
1579,0.08459173
1580,0.025453389
1581,0.34480447
1582,0.014556037
1583,0.10376383
1585,0.09705264
1586,0.7415804
1591,0.09597149
1595,0.25960386
1599,0.074066564
1600,0.049511384
1604,0.018212086
1606,0.81732064
1607,0.047744673
1612,0.11149188
1615,0.04802198
1618,0.9844789
1619,0.8569881
1620,0.9025346
1621,0.9209428
1622,0.039041728
1623,0.024438443
1624,0.0074716047
1629,0.028768769
1631,0.011760229
1635,0.042566363
1637,0.99468476
1639,0.008556014
1640,0.020559855
1642,0.0018904256
1643,0.04924365
1644,0.035583686
1645,0.76593477
1649,0.14087103
1650,0.04790102
1651,0.07731349
1654,0.026742969
1655,0.008629341
1656,0.02525827
1660,0.031611506
1663,0.14669114
1665,0.1296236
1666,0.18660115
1668,0.9474498
1670,0.11961731
1671,0.95983845
1673,0.50067276
1674,0.041868474
1675,0.0033780602
1677,0.81277
1678,0.11809735
1679,0.5351408
1681,0.15886791
1684,0.1363843
1686,0.9324475
1687,0.63449425
1690,0.5344746
1692,0.82231927
1695,0.9856537
1696,0.14452586
1697,0.6177927
1699,0.30184147
1700,0.0953264
1701,0.052141678
1705,0.91651493
1707,0.0025730673
1713,0.79662806
1714,0.01361107
1717,0.0041027833
1719,0.12731418
1721,0.85813475
1722,0.007490724
1723,0.3808617
1724,0.048216887
1727,0.028266283
1729,0.013064616
1733,0.037529133
1734,0.9998534
1737,0.06694605
1738,0.8001642
1743,0.22581697
1745,0.39870825
1748,0.8313863
1749,0.9743974
1751,0.019702235
1753,0.0043138503
1754,0.0012031317
1759,0.057547074
1761,0.17633276
1762,0.006716198
1764,0.98112464
1768,0.36450583
1772,0.13193786
1774,0.006732428
1775,0.0076687736
1780,0.01837874
1782,0.042215023
1783,0.62749857
1794,0.5457367
1795,0.037088733
1796,0.09363037
1797,0.020529686
1798,0.06722933
1799,0.1330634
1801,0.11183418
1803,0.003869086
1806,0.013437651
1807,0.09911045
1810,0.0073036705
1811,0.16230877
1813,0.10184755
1816,0.004707345
1823,0.15135007
1825,0.55877155
1826,0.08310834
1830,0.039096866
1831,0.1624233
1832,0.7297824
1836,0.0044191186
1837,0.9764172
1839,0.50175786
1840,0.4905249
1844,0.6031521
1846,0.07199902
1851,0.08260931
1855,0.2888036
1860,0.6363989
1872,0.005472899
1873,0.048731975
1876,0.043026313
1877,0.20584615
1878,0.005569457
1880,0.14628668
1884,0.19146945
1885,0.3149096
1886,0.77992696
1894,0.0022380415
1895,0.99986494
1896,0.5438687
1898,0.004028409
1902,0.016751587
1903,0.55689085
1905,0.2137921
1906,0.10171259
1908,0.004985722
1909,0.18379201
1910,0.21012402
1911,0.12594046
1914,0.04504373
1916,0.25056374
1917,0.5117077
1921,0.033277214
1923,0.6782709
1926,0.16826281
1928,0.10255243
1934,0.021068206
1935,0.0149675505
1936,0.09287715
1937,0.48232588
1938,0.14896281
1940,0.15007891
1941,0.949803
1943,0.76976943
1946,0.6230909
1948,0.4300098
1953,0.9897664
1954,0.25226647
1964,0.19624735
1966,0.87078536
1967,0.00566088
1968,0.92664135
1970,0.008361162
1971,0.39314577
1977,0.002026036
1978,0.90552413
1980,0.7971982
1985,0.7236865
1987,0.085134566
1991,0.6755436
1993,0.2483773
1994,0.57654387
1998,0.9958282
1999,0.14457071
2000,0.85881394
2001,0.023178255
2003,0.717157
2004,0.3018982
2005,0.14466786
2006,0.0076676486
2010,0.79963505
2012,0.0062074284
2014,0.00698546
2016,0.09221676
2019,0.067039065
2021,0.040944964
2022,0.015798034
2023,0.06534071
2026,0.0015366672
2029,0.0026217687
2031,0.17390896
2034,0.76601493
2036,0.54382324
2038,0.17141312
2039,0.011833449
2044,0.27083933
2046,0.31934896
2048,0.008581849
2054,0.014055207
2055,0.81336695
2058,0.7133731
2061,0.041804563
2063,0.17102595
2066,0.06934759
2069,0.03614119
2072,0.3740389
2073,0.039531503
2077,0.9510581
2084,0.003448856
2085,0.82037663
2087,0.7064148
2089,0.077705555
2090,0.03172926
2091,0.021092849
2092,0.72119236
2093,0.39474332
2098,0.02817064
2100,0.23715845
2101,0.036822
2104,0.8992023
2111,0.23332533
2112,0.06116244
2113,0.5884881
2115,0.3800987
2117,0.047713928
2118,0.20094381
2121,0.3571975
2126,0.95641416
2130,0.24804066
2132,0.100824095
2134,0.07811339
2137,0.014028853
2138,0.65720254
2140,0.013472097
2141,0.10980497
2142,0.10308592
2144,0.5630143
2145,0.12347922
2146,0.07406661
2147,0.005316664
2150,0.5146582
2151,0.1764514
2154,0.24565953
2155,0.0023906506
2156,0.61089486
2157,0.93359494
2158,0.772669
2164,0.0106678195
2169,0.23258245
2170,0.017781306
2172,0.12742868
2179,0.75266033
2181,0.07421742
2185,0.06319859
2188,0.020300437
2189,0.18198498
2191,0.43509516
2194,0.08477407
2201,0.16044942
2202,0.07587252
2203,0.07305883
2204,0.013315728
2207,0.9506411
2210,0.033069905
2212,0.29216972
2213,0.86800104
2217,0.12758411
2218,0.010107614
2225,0.70205206
2227,0.2563185
2230,0.04090075
2232,0.7666659
2233,0.04555181
2239,0.084823035
2243,0.9571664
2245,0.92677784
2249,0.02641947
2251,0.69441164
2254,0.18704602
2258,0.7041078
2259,0.9141751
2260,0.041705016
2262,0.0853708
2263,0.024774497
2264,0.0064791865
2265,0.1406711
2266,0.5420068
2273,0.168461
2276,0.07972392
2279,0.3018191
2281,0.42105213
2284,0.059645407
2285,0.9759394
2288,0.0020105059
2291,0.023927359
2294,0.16574988
2300,0.016313722
2301,0.39152318
2302,0.017429732
2303,0.324311
2304,0.96115994
2306,0.051093414
2307,0.491863
2309,0.17061749
2310,0.2749616
2311,0.95844615
2313,0.018856565
2314,0.029589506
2316,0.037245397
2318,0.014294122
2321,0.08141919
2325,0.029258395
2327,0.35001653
2328,0.80375254
2329,0.7984974
2334,0.05324463
2335,0.1008416
2336,0.7531428
2338,0.0043438147
2342,0.2899376
2344,0.28439128
2347,0.73299557
2348,0.03843845
2352,0.14481485
2355,0.018698886
2356,0.011569132
2357,0.11582008
2361,0.10330764
2364,0.90080386
2365,0.007821315
2366,0.35927135
2367,0.07687497
2373,0.015088542
2376,0.118219055
2377,0.15072599
2378,0.28620186
2379,0.6389234
2380,0.037984148
2381,0.77670693
2384,0.009063032
2386,0.36153066
2388,0.0397048
2390,0.20857038
2392,0.039279856
2393,0.023999602
2394,0.99280256
2395,0.38788328
2397,0.013533721
2400,0.5024088
2403,0.11025331
2406,0.66634977
2407,0.06978091
2408,0.020780591
2411,0.044477392
2413,0.8856094
2417,0.023760619
2422,0.030119915
2425,0.0014711685
2426,0.9611832
2429,0.7503807
2432,0.091000244
2435,0.017516728
2437,0.009723341
2438,0.5681352
2440,0.025422936
2443,0.012870325
2444,0.21410394
2445,0.0031365592
2448,0.00804574
2450,0.0008160586
2451,0.0048229746
2455,0.4441136
2456,0.0026672438
2458,0.8346067
2460,0.37337685
2461,0.5115223
2463,0.05175473
2467,0.011833857
2469,0.043152895
2473,0.013931754
2476,0.098399006
2482,0.30189022
2486,0.09348952
2488,0.737249
2492,0.015495499
2493,0.32172486
2496,0.0067390376
2497,0.0391165
2501,0.001700571
2505,0.06686648
2509,0.08563779
2510,0.42685282
2511,0.035031788
2512,0.1295146
2514,0.824582
2516,0.0034368557
2519,0.025811577
2521,0.4809906
2524,0.016247269
2526,0.510377
2531,0.013171852
2534,0.35310438
2537,0.04324354
2541,0.17800403
2542,0.013925875
2543,0.007931523
2546,0.038467955
2549,0.06655547
2550,0.070976935
2552,0.066647545
2553,0.012172591
2554,0.74475026
2559,0.12525958
2562,0.05324129
2566,0.29624054
2569,0.014555209
2577,0.07730665
2578,0.28329116
2581,0.11794669
2583,0.0054944595
2584,0.057095185
2585,0.068349
2588,0.042788904
2589,0.14123486
2590,0.12613839
2596,0.27989545
2597,0.04860906
2599,0.16571449
2601,0.083450146
2602,0.9189886
2604,0.051193785
2608,0.20018476
2610,0.6621931
2615,0.28514123
2616,0.19666478
2617,0.005510952
2618,0.040087305
2619,0.010451618
2620,0.0063114157
2624,0.16403113
2626,0.16366415
2631,0.079113275
2632,0.15602942
2634,0.04739721
2635,0.007931125
2637,0.21230651
2643,0.051531777
2644,0.9843336
2645,0.08368404
2647,0.3183852
2648,0.030463498
2650,0.65832454
2651,0.025410702
2652,0.046085976
2653,0.88169533
2654,0.09024865
2658,0.2614859
2659,0.14046948
2660,0.8912539
2663,0.5199189
2667,0.0015509865
2670,0.041753758
2671,0.0141471
2673,0.003883381
2675,0.11059248
2679,0.1785933
2680,0.33011502
2683,0.20041719
2690,0.052601933
2691,0.03820032
2699,0.05010711
2700,0.4131666
2701,0.021587629
2704,0.9819204
2707,0.1159352
2709,0.85407156
2710,0.025951397
2711,0.6753007
2712,0.4517589
2719,0.042329464
2720,0.73955214
2721,0.045558672
2723,0.032482598
2732,0.50458735
2734,0.010794844
2735,0.034098137
2737,0.045999195
2744,0.105663076
2748,0.00905067
2749,0.3243614
2753,0.26554158
2755,0.05498104
2756,0.4653929
2758,0.010874149
2759,0.17922992
2761,0.9453855
2765,0.022834374
2772,0.07620304
2778,0.23548684
2786,0.316044
2789,0.00718144
2792,0.09555494
2801,0.004541526
2802,0.25962728
2812,0.04600319
2813,0.030921785
2815,0.014934797
2816,0.60924256
2817,0.99010265
2818,0.0005321507
2820,0.15670843
2822,0.015688386
2824,0.067344
2827,0.25535092
2830,0.30880788
2834,0.041984174
2837,0.049740303
2838,0.17070174
2839,0.03529055
2844,0.30577508
2845,0.004327852
2846,0.050888836
2850,0.005248629
2856,0.10020016
2857,0.031863697
2858,0.24549398
2865,0.043297052
2866,0.14043576
2870,0.24740694
2872,0.01280353
2875,0.019500341
2877,0.031061437
2878,0.43098968
2879,0.15070455
2882,0.021333624
2886,0.10947876
2892,0.5538289
2895,0.08432106
2898,0.12511398
2902,0.09323555
2904,0.27952075
2906,0.003447491
2908,0.8414287
2913,0.03580475
2914,0.027127748
2918,0.99684143
2922,0.02491171
2924,0.33039588
2927,0.20051582
2929,0.02018889
2931,0.50842625
2932,0.008152257
2937,0.105365284
2938,0.44409403
2940,0.3152554
2942,0.114003375
2945,0.04647467
2946,0.09869778
2947,0.07829508
2949,0.3136717
2950,0.100023024
2957,0.018573899
2961,0.5240923
2964,0.49343657
2965,0.16351306
2971,0.09038679
2975,0.29357928
2980,0.23924781
2984,0.048840057
2987,0.06874013
2990,0.95006806
2994,0.04348645
2998,0.128273
2999,0.3002186
3001,0.061164007
3004,0.0057064155
3005,0.28850546
3006,0.0088238865
3011,0.2663923
3014,0.29255047
3020,0.5540571
3022,0.159772
3023,0.7679483
3026,0.092894845
3028,0.08623908
3029,0.62407875
3031,0.31535605
3032,0.043895822
3034,0.1452409
3037,0.012678654
3040,0.025789488
3042,0.9857611
3043,0.022081902
3047,0.18403561
3048,0.3746065
3053,0.048588105
3056,0.02101715
3057,0.017958429
3058,0.061704267
3059,0.115597405
3065,0.08676001
3071,0.14814658
3075,0.070429556
3077,0.40909335
3078,0.0029451866
3082,0.010677505
3083,0.0056082597
3087,0.8536734
3088,0.7692616
3089,0.6835338
3091,0.117896415
3092,0.050267804
3093,0.06463338
3095,0.34340334
3098,0.15680605
3103,0.15619417
3104,0.05412176
3105,0.9229144
3114,0.50157183
3118,0.17179266
3119,0.18884489
3123,0.053686194
3125,0.9512823
3133,0.19460681
3143,0.16065392
3145,0.30484676
3147,0.0081803305
3148,0.018344333
3150,0.41487294
3156,0.03366007
3159,0.27715018
3160,0.69761884
3163,0.99028033
3164,0.031487543
3165,0.07197532
3166,0.9907169
3168,0.7165191
3170,0.099393874
3171,0.06895253
3177,0.007820394
3178,0.6793019
3180,0.19833207
3185,0.06311472
3190,0.34434602
3191,0.379306
3192,0.024153108
3193,0.08234727
3196,0.06346353
3197,0.21952517
3199,0.20406945
3206,0.16831617
3211,0.0028885258
3216,0.87050295
3217,0.09492013
3218,0.1095058
3221,0.14898178
3223,0.3547122
3229,0.0045168754
3230,0.16492227
3233,0.12903303
3235,0.022966582
3236,0.02798347
3242,0.3442922
3246,0.6570201
3250,0.22558203
3252,0.036202412
3258,0.13848828
3260,0.44847518
3262,0.030043438
3266,0.065086655
3267,0.26277754
3268,0.01814962
3270,0.085341565
3280,0.09142564
3281,0.038197927
3282,0.5656603
3283,0.13867791
3284,0.05084208
3285,0.0041229934
3286,0.011861702
3287,0.038885653
3288,0.07382656
3289,0.080144085
3291,0.9895606
3292,0.07072661
3293,0.93516743
3295,0.3708288
3296,0.70800734
3297,0.05519792
3306,0.13402276
3311,0.0515957
3312,0.28950286
3314,0.077519566
3318,0.04399642
3321,0.99352795
3325,0.0065651513
3329,0.29424384
3330,0.12592648
3332,0.83125937
3333,0.04228509
3334,0.4264955
3336,0.0054572606
3338,0.03214172
3339,0.13421968
3340,0.013000974
3341,0.9163555
3342,0.016718768
3344,0.14552087
3345,0.006084895
3347,0.09201223
3348,0.89122254
3350,0.014636038
3351,0.027546335
3352,0.19194761
3354,0.24566661
3357,0.24812639
3358,0.010368171
3361,0.0053193406
3367,0.527609
3371,0.18671542
3374,0.9886719
3375,0.078197084
3378,0.008377671
3382,0.97099936
3385,0.003340382
3388,0.064489864
3389,0.030747073
3391,0.25104985
3392,0.26026675
3394,0.9958483
3395,0.3403245
3397,0.20284486
3399,0.26820093
3402,0.038585845
3404,0.007025005
3409,0.036291458
3410,0.5691528
3411,0.9247714
3414,0.38988236
3417,0.10901269
3418,0.053010862
3420,0.25805888
3428,0.07927439
3429,0.15003453
3432,0.02941652
3437,0.9116314
3439,0.00504321
3444,0.96062136
3448,0.022761952
3449,0.008727599
3452,0.010460992
3454,0.08221681
3461,0.49286082
3463,0.9135274
3464,0.24604504
3465,0.059983402
3466,0.75128555
3472,0.8021597
3473,0.06400896
3474,0.39187905
3475,0.41482708
3476,0.23500228
3477,0.8972486
3481,0.42204037
3482,0.14360797
3483,0.026753185
3489,0.16684307
3494,0.0067455294
3495,0.06545345
3498,0.98143977
3505,0.04870207
3507,0.11844672
3510,0.08650259
3512,0.013239189
3515,0.37443355
3516,0.6240532
3519,0.088121526
3525,0.2027116
3527,0.09511213
3529,0.002956782
3532,0.97521937
3533,0.08295308
3536,0.74139106
3537,0.06057469
3538,0.0018717375
3539,0.004102185
3540,0.49905285
3541,0.08985081
3548,0.020287301
3550,0.093347654
3551,0.9271052
3553,0.12701757
3554,0.0692579
3557,0.022772536
3565,0.21763273
3572,0.020860683
3573,0.9956189
3574,0.6537399
3577,0.017950552
3579,0.09810738
3580,0.22802314
3582,0.9805891
3583,0.081690095
3585,0.5449162
3590,0.015695103
3594,0.30241954
3596,0.12819332
3597,0.063992016
3601,0.019423557
3608,0.13860488
3609,0.99186045
3610,0.11101898
3611,0.3266798
3614,0.04092281
3619,0.010517518
3621,0.84093946
3625,0.5585875
3627,0.0022782548
3629,0.9655566
3633,0.025915505
3635,0.7647568
3638,0.09909171
3642,0.11763198
3645,0.08748115
3648,0.006811189
3653,0.45655873
3655,0.046793763
3656,0.00709139
3657,0.9997861
3660,0.31462458
3665,0.55480224
3667,0.020251326
3668,0.026270496
3672,0.22221296
3673,0.89296746
3676,0.0010635544
3677,0.14347136
3678,0.34668404
3683,0.09476023
3686,0.23265775
3687,0.234863
3688,0.14921586
3692,0.14499871
3693,0.42883053
3695,0.026082654
3698,0.14457266
3699,0.059382316
3700,0.10000197
3701,0.08720892
3702,0.11772449
3704,0.03271178
3706,0.07940697
3716,0.6868936
3717,0.025415478
3720,0.02401748
3722,0.6156527
3724,0.060639057
3726,0.3269062
3730,0.48726228
3731,0.2107682
3733,0.28096697
3734,0.53265196
3735,0.8157902
3736,0.036907718
3737,0.04662253
3740,0.026112087
3743,0.15002958
3744,0.0012818719
3747,0.28570512
3748,0.8105477
3749,0.2152762
3750,0.08574755
3751,0.64567596
3757,0.96226823
3758,0.067916825
3763,0.052471146
3765,0.11272242
3766,0.26826027
3768,0.031598147
3769,0.008864415
3770,0.13128716
3772,0.938696
3774,0.15133935
3778,0.2006861
3779,0.004705634
3780,0.83363086
3784,0.027397128
3785,0.47687358
3787,0.8693722
3796,0.26444805
3798,0.012852416
3800,0.3403421
3801,0.1496621
3805,0.31615594
3806,0.018309472
3808,0.0026120986
3809,0.8854701
3810,0.9996437
3811,0.4614052
3812,0.030932719
3815,0.030645205
3816,0.92291224
3817,0.11778414
3819,0.04085943
3820,0.027032023
3822,0.04264776
3823,0.6534257
3826,0.24810697
3827,0.040149055
3829,0.109674804
3830,0.00980758
3833,0.010414014
3834,0.8917714
3835,0.0029716736
3836,0.99844617
3837,0.0034279926
3843,0.50437474
3844,0.30453598
3845,0.92619336
3846,0.004439907
3847,0.15437831
3849,0.08002455
3852,0.20393099
3853,0.05526973
3854,0.6789391
3856,0.0125581715
3857,0.151966
3858,0.07472673
3859,0.04732706
3862,0.24885271
3864,0.1313373
3867,0.11674945
3868,0.3086853
3869,0.011099877
3870,0.010632619
3871,0.09650033
3872,0.4314034
3874,0.17588253
3875,0.006393486
3876,0.7053709
